source,trace_id,panel,source_group,time_min,signal,unit,x_uncertainty_min,y_uncertainty,strict_delay_limit_min,relaxed_delay_limit_min,source_url,processing
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,0.0,100.36,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,0.25,100.38625,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,0.5,100.4125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,0.75,100.43875,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,1.0,100.465,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,1.25,100.49125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,1.5,100.5175,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,1.75,100.54374999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,2.0,100.57,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,2.25,100.82374999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,2.5,101.07749999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,2.75,101.33125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,3.0,101.585,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,3.25,101.83874999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,3.5,102.0925,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,3.75,102.34625,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,4.0,102.6,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,4.25,102.94624999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,4.5,103.29249999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,4.75,103.63875,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,5.0,103.985,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,5.25,104.33125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,5.5,104.67750000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,5.75,105.02375,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,6.0,105.37,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,6.25,105.6375,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,6.5,105.905,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,6.75,106.1725,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,7.0,106.44,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,7.25,106.70750000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,7.5,106.97500000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,7.75,107.2425,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,8.0,107.51,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,8.25,107.85625,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,8.5,108.2025,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,8.75,108.54875,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,9.0,108.89500000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,9.25,109.24125000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,9.5,109.5875,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,9.75,109.93375,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,10.0,110.28,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,10.25,110.57375,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,10.5,110.8675,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,10.75,111.16125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,11.0,111.455,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,11.25,111.74875,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,11.5,112.04249999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,11.75,112.33624999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,12.0,112.63,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,12.25,112.95125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,12.5,113.2725,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,12.75,113.59375,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,13.0,113.91499999999999,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,13.25,114.23625,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,13.5,114.5575,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,13.75,114.87875,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,14.0,115.2,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,14.25,115.50625000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,14.5,115.8125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,14.75,116.11875,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,15.0,116.42500000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,15.25,116.73125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,15.5,117.03750000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,15.75,117.34375,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,16.0,117.65,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,16.25,118.03750000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,16.5,118.42500000000001,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject1,Fig3b_Subject1,Saha meal SBG proxy,16.75,118.8125,mg/dL,0.612,0.641,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
