waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,amplitude_retention,NRMSE,pearson_r,feature_delay_min,pass_strict
sinusoid,2,cstr,0.65114029,1,0.1334453142,0.3916953446,-0.8208180383,0.8,FAIL
sinusoid,2,cstr,0.71607733,1,0.1232325328,0.3894507969,-0.8410745091,0.8,FAIL
sinusoid,2,cstr,0.75,1,0.1183883861,0.3883391509,-0.8501121868,0.8,FAIL
sinusoid,2,cstr,0.78749042,1,0.1136791581,0.3871620217,-0.8590787869,0.8,FAIL
sinusoid,2,cstr,0.8660254,1,0.1048058071,0.3848714358,-0.874995929,0.85,FAIL
sinusoid,2,cstr,0.95239254,1,0.09634418709,0.3826141524,-0.8890064698,0.85,FAIL
sinusoid,2,cstr,1,1,0.09218090385,0.3814781745,-0.8955157074,0.85,FAIL
sinusoid,2,cstr,1.0473729,1,0.08834872687,0.3804180237,-0.9012960344,0.85,FAIL
sinusoid,2,cstr,1.1518255,1,0.08085128287,0.3783041255,-0.9120474561,0.85,FAIL
sinusoid,2,cstr,1.266695,1,0.07386535188,0.3762875068,-0.9214352157,0.85,FAIL
sinusoid,2,cstr,1.3930202,1,0.0675822898,0.3743780685,-0.9296218611,0.9,FAIL
sinusoid,2,cstr,1.5319435,1,0.06178105283,0.3725814589,-0.9367560332,0.9,FAIL
sinusoid,2,cstr,1.6847215,1,0.05641317003,0.3708999241,-0.9429716787,0.9,FAIL
sinusoid,2,cstr,1.8527357,1,0.05146335776,0.3693330696,-0.9483881229,0.9,FAIL
sinusoid,2,cstr,2,1,0.04777119007,0.3681541299,-0.9522377318,0.9,FAIL
sinusoid,2,cstr,2.0375056,1,0.04691195478,0.3678785172,-0.9531107031,0.9,FAIL
sinusoid,2,cstr,2.2407024,1,0.04273657971,0.3665324542,-0.9572317484,0.9,FAIL
sinusoid,2,cstr,2.4641635,1,0.03891340336,0.3652900788,-0.9608317386,0.9,FAIL
sinusoid,2,cstr,2.7099101,1,0.03541809957,0.3641459558,-0.9639805268,0.9,FAIL
sinusoid,2,cstr,2.9801645,1,0.03222653264,0.3630942917,-0.9667385518,0.9,FAIL
sinusoid,2,cstr,3,1,0.03201454321,0.3630242018,-0.9669178184,0.9,FAIL
sinusoid,2,cstr,3.2773709,1,0.02931524146,0.3621291451,-0.9691579862,0.9,FAIL
sinusoid,2,cstr,3.6042171,1,0.02666176138,0.3612445828,-0.971283799,0.9,FAIL
sinusoid,2,cstr,3.7,1,0.02597216413,0.3610139324,-0.9718239448,0.9,FAIL
sinusoid,2,cstr,3.9636591,1,0.02426473644,0.3604347932,-0.9731547138,0.9,FAIL
sinusoid,2,cstr,4.3589477,1,0.02208769424,0.3596941653,-0.9748040639,0.95,FAIL
sinusoid,2,cstr,4.7936576,1,0.02010222762,0.3590173419,-0.9762605443,0.95,FAIL
sinusoid,2,cstr,5,1,0.01927911626,0.3587363676,-0.9768511076,0.95,FAIL
sinusoid,2,cstr,5.2717203,1,0.01829241501,0.3583992525,-0.9775488676,0.95,FAIL
sinusoid,2,cstr,5.7974594,1,0.0166434213,0.3578351307,-0.978690333,0.95,FAIL
sinusoid,2,cstr,6.3756295,1,0.0151414865,0.3573205212,-0.9797033161,0.95,FAIL
sinusoid,2,cstr,7.0114594,1,0.01377389438,0.3568512784,-0.9806036902,0.95,FAIL
sinusoid,2,cstr,7.7106995,1,0.01252892796,0.3564235583,-0.9814051865,0.95,FAIL
sinusoid,2,cstr,8.4796736,1,0.01139581693,0.3560338081,-0.9821197021,0.95,FAIL
sinusoid,2,cstr,9.325336,1,0.01036468039,0.3556787522,-0.9827575624,0.95,FAIL
sinusoid,2,cstr,10,1,0.009666728949,0.3554382165,-0.9831826539,0.95,FAIL
sinusoid,2,cstr,10.255335,1,0.009426467895,0.3553553764,-0.9833277446,0.95,FAIL
sinusoid,2,cstr,11.278081,1,0.008572900616,0.3550609123,-0.9838380685,0.95,FAIL
sinusoid,2,cstr,12.402823,1,0.007796413884,0.3547928209,-0.9842953581,0.95,FAIL
sinusoid,2,cstr,13.639734,1,0.007090102312,0.3545487759,-0.9847055785,0.95,FAIL
sinusoid,2,cstr,15,1,0.006447667943,0.3543266484,-0.9850739516,0.95,FAIL
